layer,block,channel,baseline_eo,pruned_eo,delta_eo,delta_eo_abs,baseline_acc,pruned_acc,delta_acc,delta_acc_abs,phi,perf,perf_conv1_only,perf_unified
features.6.conv.1.0,features.6,102,0.2289326251189245,0.228083387916329,-0.0008492372025955,0.0008492372025955,0.827492596248766,0.8275913129318855,9.87166831194486e-05,9.87166831194486e-05,1.0978535414096768e-08,9.525330746384952e-09,9.525330746384952e-09,1.1644983644032436e-08
features.6.conv.1.0,features.6,103,0.2289326251189245,0.2281692879638785,-0.000763337155046,0.000763337155046,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,2.0933195177263997e-09,2.753312910996896e-09,2.753312910996896e-09,3.5677005377765525e-09
features.6.conv.1.0,features.6,104,0.2289326251189245,0.22801114017203,-0.0009214849468944,0.0009214849468944,0.827492596248766,0.8276406712734452,0.0001480750246791,0.0001480750246791,4.933419894825874e-09,1.586462445857251e-07,1.586462445857251e-07,1.6609963937597172e-07
features.6.conv.1.0,features.6,105,0.2289326251189245,0.2282065402957877,-0.0007260848231368,0.0007260848231368,0.827492596248766,0.8276406712734452,0.0001480750246791,0.0001480750246791,1.0592149379817783e-08,3.6169833350641056e-08,3.6169833350641056e-08,4.096233841011099e-08
features.6.conv.1.0,features.6,106,0.2289326251189245,0.2281007106711498,-0.0008319144477747,0.0008319144477747,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,8.913937143972817e-09,3.240453239072849e-08,3.240453239072849e-08,3.528541081543324e-08
features.6.conv.1.0,features.6,107,0.2289326251189245,0.2276061678093612,-0.0013264573095633,0.0013264573095633,0.827492596248766,0.8283316880552813,0.0008390918065153,0.0008390918065153,7.986383110392128e-08,3.1495581254148426e-08,3.1495581254148426e-08,7.411118874145473e-08
features.6.conv.1.0,features.6,108,0.2289326251189245,0.2297066263802389,0.0007740012613143,0.0007740012613143,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,3.878056542561126e-09,1.9913132476290236e-08,1.9913132476290236e-08,2.1382625503552077e-08
features.6.conv.1.0,features.6,109,0.2289326251189245,0.229502742890609,0.0005701177716845,0.0005701177716845,0.827492596248766,0.828035538005923,0.0005429417571569,0.0005429417571569,3.625535649476319e-09,1.3728892156450456e-07,1.3728892156450456e-07,1.3926994268942394e-07
features.6.conv.1.0,features.6,110,0.2289326251189245,0.2304349659650361,0.0015023408461115,0.0015023408461115,0.827492596248766,0.828035538005923,0.0005429417571569,0.0005429417571569,8.670633100393843e-09,2.355025685574219e-08,2.355025685574219e-08,4.179091295242188e-08
features.6.conv.1.0,features.6,111,0.2289326251189245,0.2286149037435312,-0.0003177213753933,0.0003177213753933,0.827492596248766,0.8278874629812438,0.0003948667324777,0.0003948667324777,3.1470776207243034e-08,1.06134256938617e-09,1.06134256938617e-09,3.092640088464549e-09
features.6.conv.1.0,features.6,112,0.2289326251189245,0.2245473178999586,-0.0043853072189659,0.0043853072189659,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,5.2642112891021506e-09,2.0318461579904585e-08,2.0318461579904585e-08,2.8965166043448676e-08
features.6.conv.1.0,features.6,113,0.2289326251189245,0.225000492187629,-0.0039321329312955,0.0039321329312955,0.827492596248766,0.8272458045409674,-0.0002467917077986,0.0002467917077986,2.760634609799694e-09,8.819111485536268e-08,8.819111485536268e-08,9.489674079876664e-08
features.6.conv.1.0,features.6,114,0.2289326251189245,0.2289869658995646,5.4340780640038666e-05,5.4340780640038666e-05,0.827492596248766,0.8264560710760118,-0.0010365251727542,0.0010365251727542,2.6165015043488893e-08,5.421474469358145e-08,5.421474469358145e-08,1.0960802443449325e-07
features.6.conv.1.0,features.6,115,0.2289326251189245,0.2280155720458773,-0.0009170530730472,0.0009170530730472,0.827492596248766,0.8272951628825271,-0.0001974333662388,0.0001974333662388,6.7059398034530204e-09,2.672244647783373e-07,2.672244647783373e-07,2.747672662728462e-07
features.6.conv.1.0,features.6,116,0.2289326251189245,0.2303966705432978,0.0014640454243733,0.0014640454243733,0.827492596248766,0.8273445212240869,-0.0001480750246791,0.0001480750246791,2.546489685784081e-09,1.958021442760583e-07,1.958021442760583e-07,1.983418543294313e-07
features.6.conv.1.0,features.6,117,0.2289326251189245,0.231916400221567,0.0029837751026424,0.0029837751026424,0.827492596248766,0.8270977295162882,-0.0003948667324777,0.0003948667324777,1.1411831479790637e-08,8.12778040426565e-08,8.12778040426565e-08,8.361791226096926e-08
features.6.conv.1.0,features.6,118,0.2289326251189245,0.2297075043730775,0.000774879254153,0.000774879254153,0.827492596248766,0.8276900296150049,0.0001974333662388,0.0001974333662388,8.272559526290024e-09,4.245496842969487e-09,4.245496842969487e-09,6.315496570152845e-09
features.6.conv.1.0,features.6,119,0.2289326251189245,0.235997744894132,0.0070651197752074,0.0070651197752074,0.827492596248766,0.8208785784797631,-0.0066140177690029,0.0066140177690029,8.78402772741538e-08,3.263160579081159e-06,3.263160579081159e-06,3.7198030957696915e-06
features.6.conv.1.0,features.6,120,0.2289326251189245,0.2264667410497312,-0.0024658840691933,0.0024658840691933,0.827492596248766,0.8265547877591313,-0.0009378084896347,0.0009378084896347,1.493411261321853e-08,2.1402918548574243e-07,2.1402918548574243e-07,2.2171410218874144e-07
features.6.conv.1.0,features.6,121,0.2289326251189245,0.2297387837960339,0.0008061586771093,0.0008061586771093,0.827492596248766,0.8273938795656466,-9.87166831194486e-05,9.87166831194486e-05,4.269988806981928e-09,6.41792610167613e-08,6.41792610167613e-08,7.317009109719663e-08
features.6.conv.1.0,features.6,122,0.2289326251189245,0.2281833641911414,-0.0007492609277831,0.0007492609277831,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,2.8867455981185237e-08,2.1729515964352692e-08,2.1729515964352692e-08,3.674888748861349e-08
features.6.conv.1.0,features.6,123,0.2289326251189245,0.2262643245739428,-0.0026683005449817,0.0026683005449817,0.827492596248766,0.8277393879565647,0.0002467917077986,0.0002467917077986,5.137332781401937e-09,1.454909721587683e-07,1.454909721587683e-07,1.4855541885516743e-07
features.6.conv.1.0,features.6,124,0.2289326251189245,0.2275219238971291,-0.0014107012217954,0.0014107012217954,0.827492596248766,0.8280848963474827,0.0005923000987166,0.0005923000987166,2.394576092967781e-09,2.909021290520286e-08,2.909021290520286e-08,3.1514489629014264e-08
features.6.conv.1.0,features.6,125,0.2289326251189245,0.2288530058302247,-7.961928869978929e-05,7.961928869978929e-05,0.827492596248766,0.827492596248766,0.0,0.0,1.7725020340364495e-09,3.3081061445727755e-08,3.3081061445727755e-08,3.3870046101114326e-08
features.6.conv.1.0,features.6,126,0.2289326251189245,0.232961224511537,0.0040285993926124,0.0040285993926124,0.827492596248766,0.8263079960513326,-0.0011846001974333,0.0011846001974333,5.343335018892503e-08,4.448649892907497e-09,4.448649892907497e-09,1.153999140690587e-08
features.6.conv.1.0,features.6,127,0.2289326251189245,0.2289551093636427,2.248424471815169e-05,2.248424471815169e-05,0.827492596248766,0.8268509378084896,-0.0006416584402764,0.0006416584402764,8.839634801915963e-09,3.229592380193935e-07,3.229592380193935e-07,3.266376327193399e-07
features.6.conv.1.0,features.6,128,0.2289326251189245,0.2298494420622828,0.0009168169433582,0.0009168169433582,0.827492596248766,0.8268015794669299,-0.0006910167818361,0.0006910167818361,2.50553267022724e-08,2.7824762494077504e-09,2.7824762494077504e-09,5.090437404930981e-09
features.6.conv.1.0,features.6,129,0.2289326251189245,0.2274202398288078,-0.0015123852901166,0.0015123852901166,0.827492596248766,0.8273445212240869,-0.0001480750246791,0.0001480750246791,2.474988214373753e-08,1.65801125717735e-07,1.65801125717735e-07,1.698255280846439e-07
features.6.conv.1.0,features.6,130,0.2289326251189245,0.2271442722215194,-0.0017883528974051,0.0017883528974051,0.827492596248766,0.8263573543928924,-0.0011352418558736,0.0011352418558736,1.6021060034177026e-08,2.5820840576784576e-08,2.5820840576784576e-08,2.524124265157468e-07
features.6.conv.1.0,features.6,131,0.2289326251189245,0.2307928280189611,0.0018602029000365,0.0018602029000365,0.827492596248766,0.8269496544916091,-0.0005429417571569,0.0005429417571569,8.696842357380774e-09,2.4112614127602683e-08,2.4112614127602683e-08,2.6918003104281496e-08
features.6.conv.1.0,features.6,132,0.2289326251189245,0.2273656450333105,-0.001566980085614,0.001566980085614,0.827492596248766,0.8278381046396841,0.000345508390918,0.000345508390918,2.3363858403513404e-08,3.338720588885735e-08,3.338720588885735e-08,4.013715293460507e-08
features.6.conv.1.0,features.6,133,0.2289326251189245,0.2303869973722208,0.0014543722532963,0.0014543722532963,0.827492596248766,0.8267522211253702,-0.0007403751233958,0.0007403751233958,3.9438718957285346e-09,9.453566462980237e-08,9.453566462980237e-08,9.77948736435863e-08
features.6.conv.1.0,features.6,134,0.2289326251189245,0.2309730155920414,0.0020403904731169,0.0020403904731169,0.827492596248766,0.8267522211253702,-0.0007403751233958,0.0007403751233958,1.6704213123830414e-08,5.954230886118239e-09,5.954230886118239e-09,7.568690896242458e-09
features.6.conv.1.0,features.6,135,0.2289326251189245,0.2293828567474756,0.000450231628551,0.000450231628551,0.827492596248766,0.8272951628825271,-0.0001974333662388,0.0001974333662388,7.007974200945455e-09,8.521361394286944e-08,8.521361394286944e-08,8.856357397446502e-08
features.6.conv.1.0,features.6,136,0.2289326251189245,0.2326169876046141,0.0036843624856895,0.0036843624856895,0.827492596248766,0.8268509378084896,-0.0006416584402764,0.0006416584402764,4.3870449495386765e-09,7.633142473650879e-08,7.633142473650879e-08,8.093526382424443e-08
features.6.conv.1.0,features.6,137,0.2289326251189245,0.2275954778739972,-0.0013371472449273,0.0013371472449273,0.827492596248766,0.8277887462981244,0.0002961500493583,0.0002961500493583,5.017498416748367e-09,5.54429178123428e-08,5.54429178123428e-08,6.182061140780348e-08
features.6.conv.1.0,features.6,138,0.2289326251189245,0.2297561520887178,0.0008235269697932,0.0008235269697932,0.827492596248766,0.8273445212240869,-0.0001480750246791,0.0001480750246791,3.151661154277008e-10,3.067873421969125e-08,3.067873421969125e-08,3.124868919179846e-08
features.6.conv.1.0,features.6,139,0.2289326251189245,0.2271108367222963,-0.0018217883966282,0.0018217883966282,0.827492596248766,0.8269002961500493,-0.0005923000987166,0.0005923000987166,9.431757774791549e-08,5.5537480392331424e-08,5.5537480392331424e-08,1.3688836775216373e-07
features.6.conv.1.0,features.6,140,0.2289326251189245,0.2311167158836989,0.0021840907647743,0.0021840907647743,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,1.3862615944049141e-08,4.303544471895293e-07,4.303544471895293e-07,4.3709489561116754e-07
features.6.conv.1.0,features.6,141,0.2289326251189245,0.2291600175614868,0.0002273924425623,0.0002273924425623,0.827492596248766,0.8271964461994077,-0.0002961500493583,0.0002961500493583,1.2291031303846012e-08,1.3206508109320223e-09,1.3206508109320223e-09,4.462498981450125e-09
features.6.conv.1.0,features.6,142,0.2289326251189245,0.231628461941181,0.0026958368222564,0.0026958368222564,0.827492596248766,0.8264560710760118,-0.0010365251727542,0.0010365251727542,4.387010754669518e-09,4.547478482663792e-08,4.547478482663792e-08,5.0828365183441804e-08
features.6.conv.1.0,features.6,143,0.2289326251189245,0.2296447546010787,0.0007121294821541,0.0007121294821541,0.827492596248766,0.8273938795656466,-9.87166831194486e-05,9.87166831194486e-05,4.607942116763297e-08,8.043987143047102e-10,8.043987143047102e-10,2.6837151390068925e-09
features.6.conv.1.0,features.6,144,0.2289326251189245,0.2275602411854937,-0.0013723839334308,0.0013723839334308,0.827492596248766,0.8278381046396841,0.000345508390918,0.000345508390918,1.6225969901029202e-08,1.2202439059194605e-08,1.2202439059194605e-08,1.4392885938629973e-08
features.6.conv.1.0,features.6,145,0.2289326251189245,0.2275311656967126,-0.0014014594222119,0.0014014594222119,0.827492596248766,0.827492596248766,0.0,0.0,9.873154738215817e-09,1.906615842983684e-08,1.906615842983684e-08,2.0757436602902857e-08
features.6.conv.1.0,features.6,146,0.2289326251189245,0.2313118041950903,0.0023791790761657,0.0023791790761657,0.827492596248766,0.826604146100691,-0.000888450148075,0.000888450148075,3.1116123011543095e-08,1.534319409302043e-07,1.534319409302043e-07,1.6741640918027656e-07
features.6.conv.1.0,features.6,147,0.2289326251189245,0.2282401392305884,-0.000692485888336,0.000692485888336,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,6.895837145748376e-08,3.6348493104298996e-09,3.6348493104298996e-09,1.0954362528181605e-08
features.6.conv.1.0,features.6,148,0.2289326251189245,0.2294417994543152,0.0005091743353906,0.0005091743353906,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,1.2658426307154969e-08,1.20556151728124e-07,1.20556151728124e-07,1.2623562728464321e-07
features.6.conv.1.0,features.6,149,0.2289326251189245,0.2313965665920728,0.0024639414731482,0.0024639414731482,0.827492596248766,0.8264560710760118,-0.0010365251727542,0.0010365251727542,5.205868625068888e-09,4.227675560741773e-07,4.227675560741773e-07,4.350590314672331e-07
features.6.conv.1.0,features.6,150,0.2289326251189245,0.230684371032582,0.0017517459136574,0.0017517459136574,0.827492596248766,0.8272951628825271,-0.0001974333662388,0.0001974333662388,3.678271687235224e-09,3.7583124168349975e-08,3.7583124168349975e-08,4.1451092502864384e-08
features.6.conv.1.0,features.6,151,0.2289326251189245,0.2317035109188454,0.0027708857999208,0.0027708857999208,0.827492596248766,0.8270977295162882,-0.0003948667324777,0.0003948667324777,2.6047812795582104e-08,1.0725328536409506e-07,1.0725328536409506e-07,1.1036783431617181e-07
features.6.conv.1.0,features.6,152,0.2289326251189245,0.2269417603542866,-0.0019908647646379,0.0019908647646379,0.827492596248766,0.8281342546890424,0.0006416584402764,0.0006416584402764,5.231212085732295e-08,3.029958228761841e-10,3.029958228761841e-10,2.1466154132010473e-09
features.6.conv.1.0,features.6,153,0.2289326251189245,0.2291311798638076,0.000198554744883,0.000198554744883,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,3.1165636737995324e-09,1.422229889413984e-08,1.422229889413984e-08,1.7457948087162833e-08
features.6.conv.1.0,features.6,154,0.2289326251189245,0.2293280995092934,0.0003954743903688,0.0003954743903688,0.827492596248766,0.827147087857848,-0.000345508390918,0.000345508390918,1.5611878012578018e-08,1.768445656580298e-07,1.768445656580298e-07,3.1247000875644915e-07
features.6.conv.1.0,features.6,155,0.2289326251189245,0.228787933892076,-0.0001446912268485,0.0001446912268485,0.827492596248766,0.8273938795656466,-9.87166831194486e-05,9.87166831194486e-05,5.759472010424815e-09,7.982355332281086e-10,7.982355332281086e-10,2.702365164974907e-09
features.6.conv.1.0,features.6,156,0.2289326251189245,0.2289060368932836,-2.6588225640916677e-05,2.6588225640916677e-05,0.827492596248766,0.8271964461994077,-0.0002961500493583,0.0002961500493583,5.5747054972243866e-08,3.715168173101801e-09,3.715168173101801e-09,8.37610358850327e-09
features.6.conv.1.0,features.6,157,0.2289326251189245,0.2339770981614752,0.0050444730425507,0.0050444730425507,0.827492596248766,0.8268015794669299,-0.0006910167818361,0.0006910167818361,3.769160983324582e-09,4.8861895862728495e-08,4.8861895862728495e-08,5.857797669150955e-08
features.6.conv.1.0,features.6,158,0.2289326251189245,0.2305245114657665,0.001591886346842,0.001591886346842,0.827492596248766,0.8271964461994077,-0.0002961500493583,0.0002961500493583,2.3582411579070595e-09,3.3420572975728646e-08,3.3420572975728646e-08,3.500057899064046e-08
features.6.conv.1.0,features.6,159,0.2289326251189245,0.2336522193615462,0.0047195942426216,0.0047195942426216,0.827492596248766,0.8269002961500493,-0.0005923000987166,0.0005923000987166,7.096510046267212e-09,7.150883902795613e-07,7.150883902795613e-07,7.23169903071863e-07
features.6.conv.1.0,features.6,160,0.2289326251189245,0.2278742247048274,-0.0010584004140971,0.0010584004140971,0.827492596248766,0.8283316880552813,0.0008390918065153,0.0008390918065153,2.315744751513193e-08,2.9559304337567482e-08,2.9559304337567482e-08,3.856613717267976e-08
features.6.conv.1.0,features.6,161,0.2289326251189245,0.2287869898219006,-0.0001456352970239,0.0001456352970239,0.827492596248766,0.8278874629812438,0.0003948667324777,0.0003948667324777,3.2431235474916767e-09,1.618714406959043e-08,1.618714406959043e-08,1.8128598844313615e-08
features.6.conv.1.0,features.6,162,0.2289326251189245,0.2283997846775386,-0.0005328404413859,0.0005328404413859,0.827492596248766,0.8278874629812438,0.0003948667324777,0.0003948667324777,2.4268838050289787e-09,1.3100875939642265e-08,1.3100875939642265e-08,1.462616822101026e-08
features.6.conv.1.0,features.6,163,0.2289326251189245,0.229378926638177,0.0004463015192525,0.0004463015192525,0.827492596248766,0.827492596248766,0.0,0.0,4.9452135719718634e-09,1.382355008239244e-09,1.382355008239244e-09,1.822763440184616e-09
features.6.conv.1.0,features.6,164,0.2289326251189245,0.2284572262442645,-0.00047539887466,0.00047539887466,0.827492596248766,0.8280848963474827,0.0005923000987166,0.0005923000987166,4.67834908590703e-08,5.840523065181458e-10,5.840523065181458e-10,3.853494245920075e-09
features.6.conv.1.0,features.6,165,0.2289326251189245,0.2278903554965843,-0.0010422696223402,0.0010422696223402,0.827492596248766,0.8273938795656466,-9.87166831194486e-05,9.87166831194486e-05,8.79802897202353e-09,3.318292840504e-08,3.318292840504e-08,3.945838417118708e-08
features.6.conv.1.0,features.6,166,0.2289326251189245,0.225525560001132,-0.0034070651177925,0.0034070651177925,0.827492596248766,0.8277393879565647,0.0002467917077986,0.0002467917077986,4.7173389638999205e-09,4.920048013445921e-08,4.920048013445921e-08,5.677467396214553e-08
features.6.conv.1.0,features.6,167,0.2289326251189245,0.2333681722693705,0.004435547150446,0.004435547150446,0.827492596248766,0.8272458045409674,-0.0002467917077986,0.0002467917077986,9.160248559680896e-09,5.1610548723601823e-08,5.1610548723601823e-08,5.4764608070634324e-08
features.6.conv.1.0,features.6,168,0.2289326251189245,0.2265314552844017,-0.0024011698345228,0.0024011698345228,0.827492596248766,0.8278874629812438,0.0003948667324777,0.0003948667324777,2.0853839544088263e-08,9.068516604315846e-09,9.068516604315846e-09,1.3816026545043769e-08
features.6.conv.1.0,features.6,169,0.2289326251189245,0.2351655295095173,0.0062329043905927,0.0062329043905927,0.827492596248766,0.8270977295162882,-0.0003948667324777,0.0003948667324777,1.8302154458638146e-08,8.98670293736359e-08,8.98670293736359e-08,9.87144707087495e-08
features.6.conv.1.0,features.6,170,0.2289326251189245,0.2291520548382242,0.0002194297192996,0.0002194297192996,0.827492596248766,0.8270977295162882,-0.0003948667324777,0.0003948667324777,1.2382680436573423e-09,2.701470158683605e-09,2.701470158683605e-09,5.625780175044781e-09
features.6.conv.1.0,features.6,171,0.2289326251189245,0.230904695799182,0.0019720706802575,0.0019720706802575,0.827492596248766,0.8269002961500493,-0.0005923000987166,0.0005923000987166,1.6805065783387363e-08,4.285387547042774e-07,4.285387547042774e-07,4.367192560916777e-07
features.6.conv.1.0,features.6,172,0.2289326251189245,0.2284480076384601,-0.0004846174804643,0.0004846174804643,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,9.074651785567769e-08,7.108143518230745e-10,7.108143518230745e-10,4.221507199364538e-09
features.6.conv.1.0,features.6,173,0.2289326251189245,0.2262488965762476,-0.0026837285426769,0.0026837285426769,0.827492596248766,0.8279861796643633,0.0004935834155972,0.0004935834155972,9.170130432778478e-09,7.70828378904298e-09,7.70828378904298e-09,1.1631090313102277e-08
features.6.conv.1.0,features.6,174,0.2289326251189245,0.229342619703596,0.0004099945846715,0.0004099945846715,0.827492596248766,0.826604146100691,-0.000888450148075,0.000888450148075,1.2258344561644208e-08,2.7189278384298632e-08,2.7189278384298632e-08,2.905146748166665e-08
features.6.conv.1.0,features.6,175,0.2289326251189245,0.2274356446327238,-0.0014969804862006,0.0014969804862006,0.827492596248766,0.8282329713721619,0.0007403751233958,0.0007403751233958,1.21611005710065e-08,3.659402381117616e-08,3.659402381117616e-08,4.233469930170486e-08
features.6.conv.1.0,features.6,176,0.2289326251189245,0.2296558434620656,0.000723218343141,0.000723218343141,0.827492596248766,0.8272951628825271,-0.0001974333662388,0.0001974333662388,2.6021960142230682e-09,1.7332324020458145e-08,1.7332324020458145e-08,1.9329246703225778e-08
features.6.conv.1.0,features.6,177,0.2289326251189245,0.2283259460445527,-0.0006066790743718,0.0006066790743718,0.827492596248766,0.8276900296150049,0.0001974333662388,0.0001974333662388,8.356553671262645e-09,1.1275733236004726e-08,1.1275733236004726e-08,3.1908639508415604e-08
features.6.conv.1.0,features.6,178,0.2289326251189245,0.2277975835113233,-0.0011350416076012,0.0011350416076012,0.827492596248766,0.8276406712734452,0.0001480750246791,0.0001480750246791,7.091153886307211e-09,1.4441763340755642e-08,1.4441763340755642e-08,1.540247362985525e-08
features.6.conv.1.0,features.6,179,0.2289326251189245,0.2255799668591087,-0.0033526582598158,0.0033526582598158,0.827492596248766,0.8259624876604146,-0.0015301085883514,0.0015301085883514,5.393092905592312e-08,1.0156688823315108e-09,1.0156688823315108e-09,4.349742155351777e-08
features.6.conv.1.0,features.6,180,0.2289326251189245,0.2275295748080256,-0.0014030503108989,0.0014030503108989,0.827492596248766,0.8272458045409674,-0.0002467917077986,0.0002467917077986,1.2178946739993536e-08,4.624807914410668e-08,4.624807914410668e-08,4.8620925841014184e-08
features.6.conv.1.0,features.6,181,0.2289326251189245,0.2346039459311901,0.0056713208122655,0.0056713208122655,0.827492596248766,0.8273445212240869,-0.0001480750246791,0.0001480750246791,1.298306386843251e-07,1.2830184914491838e-07,1.2830184914491838e-07,1.528871624856265e-07
features.6.conv.1.0,features.6,182,0.2289326251189245,0.2289705631904336,3.793807150903605e-05,3.793807150903605e-05,0.827492596248766,0.8272458045409674,-0.0002467917077986,0.0002467917077986,3.926808211929256e-09,1.1796212007197935e-08,1.1796212007197935e-08,1.3532691411910491e-08
features.6.conv.1.0,features.6,183,0.2289326251189245,0.2299695607068961,0.0010369355879715,0.0010369355879715,0.827492596248766,0.8268509378084896,-0.0006416584402764,0.0006416584402764,9.66765334453612e-09,9.153104940651248e-09,9.153104940651248e-09,1.2466968901669873e-08
features.6.conv.1.0,features.6,184,0.2289326251189245,0.2312196974099554,0.0022870722910308,0.0022870722910308,0.827492596248766,0.827147087857848,-0.000345508390918,0.000345508390918,3.767015854805322e-08,2.0433366110239604e-09,2.0433366110239604e-09,7.107333721556586e-09
features.6.conv.1.0,features.6,185,0.2289326251189245,0.2308720497091906,0.001939424590266,0.001939424590266,0.827492596248766,0.8273938795656466,-9.87166831194486e-05,9.87166831194486e-05,4.154829369440449e-08,1.0708967934647262e-08,1.0708967934647262e-08,1.826399542714796e-08
features.6.conv.1.0,features.6,186,0.2289326251189245,0.2310466371355855,0.0021140120166609,0.0021140120166609,0.827492596248766,0.8254195459032576,-0.0020730503455084,0.0020730503455084,4.137034892437441e-08,2.295876733171553e-08,2.295876733171553e-08,8.205283519302498e-08
features.6.conv.1.0,features.6,187,0.2289326251189245,0.2307109123932071,0.0017782872742826,0.0017782872742826,0.827492596248766,0.8277887462981244,0.0002961500493583,0.0002961500493583,5.305448080861197e-09,8.472203205656116e-08,8.472203205656116e-08,9.428095504304679e-08
features.6.conv.1.0,features.6,188,0.2289326251189245,0.2309454092749608,0.0020127841560363,0.0020127841560363,0.827492596248766,0.8267028627838104,-0.0007897334649555,0.0007897334649555,3.9686831598828576e-09,1.495019574804246e-08,1.495019574804246e-08,2.2965304768973738e-08
features.6.conv.1.0,features.6,189,0.2289326251189245,0.2341277391224863,0.0051951140035617,0.0051951140035617,0.827492596248766,0.8263573543928924,-0.0011352418558736,0.0011352418558736,2.792120090688854e-09,5.6929067682176544e-08,5.6929067682176544e-08,6.394440321688677e-08
features.6.conv.1.0,features.6,190,0.2289326251189245,0.2288932647407308,-3.936037819368688e-05,3.936037819368688e-05,0.827492596248766,0.8272458045409674,-0.0002467917077986,0.0002467917077986,1.6360152343963822e-08,8.028115949798575e-09,8.028115949798575e-09,1.2511304658957556e-08
features.6.conv.1.0,features.6,191,0.2289326251189245,0.2288835995135813,-4.9025605343228085e-05,4.9025605343228085e-05,0.827492596248766,0.8276406712734452,0.0001480750246791,0.0001480750246791,3.3297782309205104e-09,1.870153454319734e-08,1.870153454319734e-08,2.1258654447908754e-08
