channel_index,baseline_eo,pruned_eo,delta_eo_abs,phi,gap_y0,gap_y1,activation_gap,mean_gradient,importance_channel
303,0.22731779732677534,0.2270975636359014,0.0002202336908739555,3.6699090049280392e-06,0.07762113344395517,0.04541564911708615,0.12303678256104132,2.9827738734205885e-05,6.27126084395968e-08
304,0.22731779732677534,0.2321399536305569,0.00482215630378155,1.9452530892794156e-06,0.04662082926840129,0.019949135224478436,0.06656996449287972,2.9221182617387138e-05,1.2168145246960194e-07
305,0.22731779732677534,0.2277895494211018,0.00047175209432645526,1.9041884666387063e-06,0.08949295657747461,0.12989477599620927,0.21938773257368388,8.679557622936655e-06,4.734415881557652e-08
306,0.22731779732677534,0.22758900751621425,0.00027121018943890296,2.1355713589977155e-06,0.04537559059964304,0.06576470695782258,0.11114029755746561,1.9215094847964648e-05,1.133580909140619e-07
307,0.22731779732677534,0.2347177321587623,0.0073999348319869485,2.1191545117796627e-06,0.034389901011721596,0.02557744154473704,0.059967342556458636,3.5338476267886985e-05,1.0233709701878979e-07
308,0.22731779732677534,0.22756203874656486,0.00024424141978951486,1.3983729716919562e-06,0.06947573203781766,0.06630886991106125,0.13578460194887892,1.0298465007235686e-05,4.687680643655767e-08
309,0.22731779732677534,0.2268659748095373,0.00045182251723804856,1.806845087862072e-06,0.0991720491991032,0.09080881166202386,0.18998086086112706,9.510669020406464e-06,5.6956800165153254e-08
310,0.22731779732677534,0.229516768290387,0.0021989709636116572,3.607814903463087e-07,0.016276392078223456,0.013805652483051656,0.030082044561275112,1.1993250312870888e-05,9.641411935490396e-08
311,0.22731779732677534,0.2256495360609324,0.0016682612658429352,9.18492094047541e-07,0.023054891230748577,0.027161344228838175,0.050216235459586755,1.8290739750627646e-05,7.32386595814205e-08
312,0.22731779732677534,0.2283201653888388,0.001002368062063469,8.237079803561139e-07,0.02363359865802822,0.0017414504942038916,0.025375049152232113,3.2461335361931963e-05,9.284477897608667e-08
313,0.22731779732677534,0.22173304043503267,0.005584756891742676,4.396630176671981e-06,0.0794687364107204,0.08290115260854791,0.1623698890192683,2.7077866488842867e-05,7.495420817349441e-08
314,0.22731779732677534,0.2283329125430022,0.0010151152162268529,4.2702521601574697e-07,0.011324486292946287,0.012395878900707369,0.023720365193653656,1.8002472243976954e-05,6.427046628232347e-08
315,0.22731779732677534,0.22379340469594827,0.0035243926308270723,1.1987488553603608e-06,0.044208542277768964,0.015130589865789856,0.05933913214355882,2.0201658029986595e-05,8.556435204809532e-08
316,0.22731779732677534,0.2258111708257461,0.0015066265010292568,2.019667146770536e-06,0.02247003567905668,0.03771609642844273,0.060186132107499415,3.35570184700219e-05,7.61811804750323e-08
317,0.22731779732677534,0.22687751558149147,0.000440281745283877,1.0549694571027384e-06,0.027403756197296153,0.04089111204413265,0.0682948682414288,1.544727274929826e-05,1.0216401591378599e-07
318,0.22731779732677534,0.22333232332466488,0.003985474002110467,2.3747989905349687e-06,0.06313147941495637,0.08007390678116999,0.14320538619612636,1.658316808896121e-05,4.330263081442354e-08
319,0.22731779732677534,0.22723826828309523,7.952904368010993e-05,1.1761776171240842e-07,0.0010106295689827904,0.0015299198480757392,0.0025405494170585297,4.6296191257947385e-05,4.6005517617686564e-08
