layer,block,channel,baseline_eo,pruned_eo,delta_eo,delta_eo_abs,baseline_acc,pruned_acc,delta_acc,delta_acc_abs,phi,perf
features.13.conv.1.0,features.13,185,0.22893262511892457,0.22881933154700695,-0.00011329357191761091,0.00011329357191761091,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,3.529004644065026e-08,2.502036869356239e-08
features.13.conv.1.0,features.13,186,0.22893262511892457,0.2312489870186019,0.0023163618996773216,0.0023163618996773216,0.827492596248766,0.8272458045409674,-0.0002467917077986215,0.0002467917077986215,1.6541960690119595e-08,3.502054457538151e-08
features.13.conv.1.0,features.13,187,0.22893262511892457,0.22846857609013255,-0.0004640490287920185,0.0004640490287920185,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,1.7009613273444302e-08,3.763542723994595e-09
features.13.conv.1.0,features.13,188,0.22893262511892457,0.22875551814570533,-0.00017710697321923763,0.00017710697321923763,0.827492596248766,0.827492596248766,0.0,0.0,8.472059498387807e-09,9.773635378795831e-08
features.13.conv.1.0,features.13,189,0.22893262511892457,0.24723511772626858,0.018302492607344012,0.018302492607344012,0.827492596248766,0.8270483711747285,-0.00044422507403751865,0.00044422507403751865,4.979215262324033e-09,3.180692881299407e-08
features.13.conv.1.0,features.13,190,0.22893262511892457,0.226064676389203,-0.00286794872972157,0.00286794872972157,0.827492596248766,0.8278874629812438,0.00039486673247779436,0.00039486673247779436,9.32561121658182e-08,6.082741088597743e-09
features.13.conv.1.0,features.13,191,0.22893262511892457,0.23041699987671563,0.0014843747577910626,0.0014843747577910626,0.827492596248766,0.8268509378084896,-0.0006416584402764158,0.0006416584402764158,9.102779863212618e-09,2.0721164645243206e-08
features.13.conv.1.0,features.13,192,0.22893262511892457,0.22851641850704577,-0.0004162066118787999,0.0004162066118787999,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,1.4432403050435028e-09,6.505368518178178e-10
features.13.conv.1.0,features.13,193,0.22893262511892457,0.2308740411849134,0.0019414160659888269,0.0019414160659888269,0.827492596248766,0.8268015794669299,-0.0006910167818361401,0.0006910167818361401,2.965708212343543e-08,3.4125991060784955e-08
features.13.conv.1.0,features.13,194,0.22893262511892457,0.2293979326845637,0.00046530756563914477,0.00046530756563914477,0.827492596248766,0.827492596248766,0.0,0.0,8.499895898239629e-08,2.0147314649943127e-09
features.13.conv.1.0,features.13,195,0.22893262511892457,0.23332257667019024,0.004389951551265675,0.004389951551265675,0.827492596248766,0.827147087857848,-0.00034550839091807006,0.00034550839091807006,2.1630068403055702e-08,2.0062586147950867e-08
features.13.conv.1.0,features.13,196,0.22893262511892457,0.2288283123617094,-0.00010431275721517475,0.00010431275721517475,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,1.7969535193174124e-08,1.4426967259728585e-09
features.13.conv.1.0,features.13,197,0.22893262511892457,0.22900992356862734,7.729844970277844e-05,7.729844970277844e-05,0.827492596248766,0.827492596248766,0.0,0.0,5.580433448670874e-09,3.323142837297066e-10
features.13.conv.1.0,features.13,198,0.22893262511892457,0.22902817118130267,9.554606237810459e-05,9.554606237810459e-05,0.827492596248766,0.827492596248766,0.0,0.0,1.6254482204658416e-08,5.131796015911405e-09
features.13.conv.1.0,features.13,199,0.22893262511892457,0.22814037757208777,-0.000792247546836794,0.000792247546836794,0.827492596248766,0.8273445212240869,-0.00014807502467917288,0.00014807502467917288,2.6646389983397967e-08,5.423158319639576e-08
features.13.conv.1.0,features.13,200,0.22893262511892457,0.22941636460655035,0.0004837394876257839,0.0004837394876257839,0.827492596248766,0.8271964461994077,-0.00029615004935834577,0.00029615004935834577,8.718372868088409e-08,1.1238498576204847e-08
features.13.conv.1.0,features.13,201,0.22893262511892457,0.22725253842500975,-0.0016800866939148118,0.0016800866939148118,0.827492596248766,0.8271964461994077,-0.00029615004935834577,0.00029615004935834577,1.1179753123258251e-08,2.0851204755867325e-09
features.13.conv.1.0,features.13,202,0.22893262511892457,0.22792440766950495,-0.0010082174494196183,0.0010082174494196183,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,5.856519535996085e-08,1.1711666081382077e-09
features.13.conv.1.0,features.13,203,0.22893262511892457,0.22829980972987896,-0.0006328153890456101,0.0006328153890456101,0.827492596248766,0.8278381046396841,0.00034550839091807006,0.00034550839091807006,1.2005024530026276e-08,4.879784867850567e-09
features.13.conv.1.0,features.13,204,0.22893262511892457,0.22870241306138217,-0.00023021205754239493,0.00023021205754239493,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,1.0832515995318204e-09,2.731571544477285e-10
features.13.conv.1.0,features.13,205,0.22893262511892457,0.23106761492993863,0.0021349898110140653,0.0021349898110140653,0.827492596248766,0.8276406712734452,0.00014807502467917288,0.00014807502467917288,1.433117446936194e-08,1.2600806550966404e-08
features.13.conv.1.0,features.13,206,0.22893262511892457,0.22861521026627526,-0.00031741485264930036,0.00031741485264930036,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,1.505582147842688e-08,2.3809507317118506e-10
features.13.conv.1.0,features.13,207,0.22893262511892457,0.22487377881394072,-0.004058846304983849,0.004058846304983849,0.827492596248766,0.8267028627838104,-0.0007897334649555887,0.0007897334649555887,1.0608183487192946e-07,6.301089039428831e-09
features.13.conv.1.0,features.13,208,0.22893262511892457,0.23285673140747984,0.0039241062885552735,0.0039241062885552735,0.827492596248766,0.8280848963474827,0.0005923000987166915,0.0005923000987166915,1.0012502826839409e-08,1.2513962879823204e-08
features.13.conv.1.0,features.13,209,0.22893262511892457,0.22984579660910195,0.0009131714901773891,0.0009131714901773891,0.827492596248766,0.827492596248766,0.0,0.0,5.502108990640409e-09,4.897121597124965e-09
features.13.conv.1.0,features.13,210,0.22893262511892457,0.22948795509465067,0.0005553299757261043,0.0005553299757261043,0.827492596248766,0.8278381046396841,0.00034550839091807006,0.00034550839091807006,1.6972659944158863e-09,1.3902765966244957e-08
features.13.conv.1.0,features.13,211,0.22893262511892457,0.22428522779311683,-0.0046473973258077395,0.0046473973258077395,0.827492596248766,0.8266535044422507,-0.000839091806515313,0.000839091806515313,7.205903784779366e-08,3.4940146331763344e-09
features.13.conv.1.0,features.13,212,0.22893262511892457,0.2269335848383114,-0.001999040280613179,0.001999040280613179,0.827492596248766,0.8280848963474827,0.0005923000987166915,0.0005923000987166915,1.1399706068004889e-07,2.6573773459492855e-09
features.13.conv.1.0,features.13,213,0.22893262511892457,0.23228274877312705,0.0033501236542024804,0.0033501236542024804,0.827492596248766,0.8270977295162882,-0.00039486673247779436,0.00039486673247779436,2.72383022803524e-08,8.561396175332803e-09
features.13.conv.1.0,features.13,214,0.22893262511892457,0.22958700651160863,0.0006543813926840614,0.0006543813926840614,0.827492596248766,0.8276406712734452,0.00014807502467917288,0.00014807502467917288,7.241242272471027e-09,2.8076174371505225e-09
features.13.conv.1.0,features.13,215,0.22893262511892457,0.2296638061853284,0.0007311810664038243,0.0007311810664038243,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,8.905193737973605e-08,1.2466364884833325e-09
